ensembl_id	gene_name	uniprot_id
ENSG00000278474	KIR3DL2	P43630
ENSG00000278474	KIR3DL2	A0A1W2PPV3
ENSG00000278474	KIR3DL2	A0A0G2JN45
ENSG00000278474	KIR3DL2	A0A0G2JMI1
ENSG00000278474	KIR3DL2	A0A0G2JM59
ENSG00000278474	KIR3DL2	A0A1W2PQJ3
ENSG00000278474	KIR3DL2	A0A0U5GHD6
ENSG00000278474	KIR3DL2	A0A0G2JPA6
ENSG00000278474	KIR3DL2	A0A0G2JP67
ENSG00000278474	KIR3DL2	Q8NHK6
ENSG00000278474	KIR3DL2	A0A0G2JMW7
ENSG00000278474	KIR3DL2	A0A0G2JLP2
ENSG00000278474	KIR3DL2	A0A1W2PP69
ENSG00000278474	KIR3DL2	A0A0G2JP59
ENSG00000278474	KIR3DL2	A0A0G2JPL0
ENSG00000278474	KIR3DL2	A0A0G2JLU7
ENSG00000278474	KIR3DL2	A0A0G2JMA3
ENSG00000278474	KIR3DL2	A0A0G2JNN5
ENSG00000278474	KIR3DL2	A0A0G2JLZ4
ENSG00000278474	KIR3DL2	A0A0G2JLM7
ENSG00000278474	KIR3DL2	A0A120N617
ENSG00000278474	KIR3DL2	K7R1T8
ENSG00000278474	KIR3DL2	A0A0G2JP93
ENSG00000278474	KIR3DL2	A0A0G2JNA1
ENSG00000278474	KIR3DL2	A0A0U1WNF3
ENSG00000278474	KIR3DL2	A0A0G2JPQ5
ENSG00000278474	KIR3DL2	Q9BQU0
ENSG00000278474	KIR3DL2	A0A0G2JM36
ENSG00000278474	KIR3DL2	Q6H2F6
ENSG00000278474	KIR3DL2	A0A0U1WNF5
ENSG00000278474	KIR3DL2	A0A0G2JLX7
ENSG00000278474	KIR3DL2	A0A0G2JMS0
ENSG00000281486	SNTG2	A0A0G2JS85
ENSG00000281486	SNTG2	Q9NY99
ENSG00000281486	SNTG2	A0A0G2JR78
ENSG00000281486	SNTG2	F2Z2D2
ENSG00000275626	KIR3DL2	A0A191URK3
ENSG00000275626	KIR3DL2	A0A0U5FLC8
ENSG00000275626	KIR3DL2	P43630
ENSG00000275626	KIR3DL2	A0A1W2PPV3
ENSG00000275626	KIR3DL2	A0A0G2JN45
ENSG00000275626	KIR3DL2	A0A0G2JMI1
ENSG00000275626	KIR3DL2	A0A0G2JM59
ENSG00000275626	KIR3DL2	A0A1W2PQJ3
ENSG00000275626	KIR3DL2	A0A0U5GHD6
ENSG00000275626	KIR3DL2	A0A0G2JPA6
ENSG00000275626	KIR3DL2	A0A0G2JP67
ENSG00000275626	KIR3DL2	Q8NHK6
ENSG00000275626	KIR3DL2	A0A0G2JMW7
ENSG00000275626	KIR3DL2	A0A0G2JLP2
ENSG00000275626	KIR3DL2	A0A1W2PP69
ENSG00000275626	KIR3DL2	A0A0G2JP59
ENSG00000275626	KIR3DL2	A0A0G2JPL0
ENSG00000275626	KIR3DL2	A0A0G2JLU7
ENSG00000275626	KIR3DL2	A0A0G2JMA3
ENSG00000275626	KIR3DL2	A0A0G2JNN5
ENSG00000275626	KIR3DL2	A0A0G2JLZ4
ENSG00000275626	KIR3DL2	A0A0G2JLM7
ENSG00000275626	KIR3DL2	A0A120N617
ENSG00000275626	KIR3DL2	K7R1T8
ENSG00000275626	KIR3DL2	A0A0G2JP93
ENSG00000275626	KIR3DL2	A0A0G2JNA1
ENSG00000275626	KIR3DL2	A0A0U1WNF3
ENSG00000275626	KIR3DL2	A0A0G2JPQ5
ENSG00000275626	KIR3DL2	Q9BQU0
ENSG00000275626	KIR3DL2	A0A0G2JM36
ENSG00000275626	KIR3DL2	Q6H2F6
ENSG00000275626	KIR3DL2	A0A0U1WNF5
ENSG00000275626	KIR3DL2	A0A0G2JLX7
ENSG00000275626	KIR3DL2	A0A0G2JMS0
ENSG00000278327	KIR2DL3	A0A0G2JPP8
ENSG00000278327	KIR2DL3	P43628
ENSG00000278327	KIR2DL3	E3NZD8
ENSG00000278327	KIR2DL3	A0A191URJ0
ENSG00000278327	KIR2DL3	A0A0G2JNW9
ENSG00000278327	KIR2DL3	A0A0C4ZLV8
ENSG00000274955	KIR2DL4	A0A0C4ZNX8
ENSG00000274955	KIR2DL4	A0A0G2JNZ6
ENSG00000274955	KIR2DL4	A0A0G2JMV5
ENSG00000274955	KIR2DL4	A0A0G2JPS9
ENSG00000274955	KIR2DL4	A0A0G2JLM4
ENSG00000274955	KIR2DL4	A0A0G2JPN7
ENSG00000274955	KIR2DL4	A0A0G2JLM0
ENSG00000274955	KIR2DL4	A0A0G2JMF5
ENSG00000274955	KIR2DL4	A0A0G2JP28
ENSG00000274955	KIR2DL4	A0A0G2JMD1
ENSG00000274955	KIR2DL4	A0A0G2JNG7
ENSG00000274955	KIR2DL4	A0A0G2JNK6
ENSG00000274955	KIR2DL4	A0A376A929
ENSG00000274955	KIR2DL4	A0A0G2JPG6
ENSG00000274955	KIR2DL4	A0A0G2JPE3
ENSG00000274955	KIR2DL4	A0A0G2JNE8
ENSG00000274955	KIR2DL4	K7RE46
ENSG00000274955	KIR2DL4	Q8N736
ENSG00000274955	KIR2DL4	A0A376A8K3
ENSG00000274955	KIR2DL4	A0A0G2JNI1
ENSG00000274955	KIR2DL4	Q86U48
ENSG00000274955	KIR2DL4	A0A0B4J1S6
ENSG00000274955	KIR2DL4	A0A0G2JQ39
ENSG00000274955	KIR2DL4	E7EST5
ENSG00000274955	KIR2DL4	A0A0G2JQ13
ENSG00000274955	KIR2DL4	A0A0G2JN69
ENSG00000274955	KIR2DL4	K7QUT1
ENSG00000274955	KIR2DL4	A0A0G2JMQ9
ENSG00000274955	KIR2DL4	A0A0G2JLN0
ENSG00000262647	OR9G4	Q8NGQ1
ENSG00000262647	OR9G4	A0A286YFA5
ENSG00000275136	FCAR	A0A0G2JPZ4
ENSG00000275136	FCAR	A0A0G2JM53
ENSG00000275136	FCAR	A0A0G2JPZ0
ENSG00000275136	FCAR	A0A0G2JNH4
ENSG00000275136	FCAR	A0A0G2JM28
ENSG00000275136	FCAR	A0A0G2JLU6
ENSG00000275136	FCAR	A0A024R4R4
ENSG00000275136	FCAR	P24071
ENSG00000275136	FCAR	A0A024R4N4
ENSG00000275136	FCAR	A0A024R4M5
ENSG00000275136	FCAR	A0A0G2JM27
ENSG00000275136	FCAR	A0A0G2JNS3
ENSG00000275136	FCAR	A0A0G2JPP7
ENSG00000275136	FCAR	A0A0G2JP11
ENSG00000281107	OR5G3	
ENSG00000275937	KIR2DL5B	A0A330IXA5
ENSG00000275937	KIR2DL5B	Q8NHK3
ENSG00000278079	KIR3DL1	A0A1W2PRK8
ENSG00000278079	KIR3DL1	A0A0G2JM22
ENSG00000278079	KIR3DL1	C4N360
ENSG00000278079	KIR3DL1	A0A1W2PPW5
ENSG00000278079	KIR3DL1	P43629
ENSG00000278079	KIR3DL1	A0A0G2JNM4
ENSG00000278079	KIR3DL1	A0A1W2PP93
ENSG00000278079	KIR3DL1	A0A0C4ZLQ8
ENSG00000278079	KIR3DL1	A0A1W2PS07
ENSG00000278079	KIR3DL1	A0A1W2PQC9
ENSG00000278079	KIR3DL1	A0A0G2JPH7
ENSG00000278079	KIR3DL1	A0A0G2JN48
ENSG00000278079	KIR3DL1	A0A0G2JMK7
ENSG00000278079	KIR3DL1	A0A1W2PQG9
ENSG00000278079	KIR3DL1	A0A0G2JNF3
ENSG00000278079	KIR3DL1	A0A0G2JPV6
ENSG00000278079	KIR3DL1	A0A0G2JP89
ENSG00000278079	KIR3DL1	A0A1W2PPM9
ENSG00000278079	KIR3DL1	W5QJC1
ENSG00000278079	KIR3DL1	Q6H2G1
ENSG00000278079	KIR3DL1	A0A0G2JNU1
ENSG00000278079	KIR3DL1	A0A0G2JPC2
ENSG00000278079	KIR3DL1	Q5UCE1
ENSG00000278079	KIR3DL1	A0A0G2JN47
ENSG00000278079	KIR3DL1	A0A0G2JLX2
ENSG00000278079	KIR3DL1	E0X074
ENSG00000278079	KIR3DL1	Q15702
ENSG00000278079	KIR3DL1	Q5UCD9
ENSG00000278079	KIR3DL1	A0A1W2PNX4
ENSG00000278079	KIR3DL1	A0A0G2JM66
ENSG00000278079	KIR3DL1	Q5UCD8
ENSG00000278079	KIR3DL1	Q8N152
ENSG00000278079	KIR3DL1	Q8NHK7
ENSG00000278079	KIR3DL1	Q6H2G3
ENSG00000278079	KIR3DL1	A0A0C4ZN31
ENSG00000278079	KIR3DL1	Q5UCE2
ENSG00000276425	KIR2DS2	P43631
ENSG00000276425	KIR2DS2	K7R1S5
ENSG00000277885	KIR2DS2	P43631
ENSG00000277885	KIR2DS2	K7R1S5
ENSG00000275421	KIR2DS1	Q14954
ENSG00000275421	KIR2DS1	A0A7D4Y6C7
ENSG00000276011	KIR2DL2	P43627
ENSG00000276011	KIR2DL2	A0A0C4ZN23
ENSG00000275172	KIR3DL3	A0A0B4J1R5
ENSG00000275172	KIR3DL3	Q8N743
ENSG00000275172	KIR3DL3	A0A0G2JNR7
ENSG00000275172	KIR3DL3	A0A7D4XVW4
ENSG00000275172	KIR3DL3	A0A0G2JM20
ENSG00000275172	KIR3DL3	A0A0G2JPI1
ENSG00000275172	KIR3DL3	A0A0G2JQ37
ENSG00000275172	KIR3DL3	A0A0G2JLS9
ENSG00000275172	KIR3DL3	A0A0G2JNJ1
ENSG00000275172	KIR3DL3	A0A0C4ZQX3
ENSG00000275172	KIR3DL3	A0A0G2JNI5
ENSG00000275172	KIR3DL3	A0A0G2JLZ2
ENSG00000275172	KIR3DL3	A0A0G2JN57
ENSG00000275172	KIR3DL3	A0A0G2JPB3
ENSG00000275172	KIR3DL3	A0A191URH1
ENSG00000275172	KIR3DL3	A0A0C4ZR07
ENSG00000275172	KIR3DL3	A0A0C4ZN08
ENSG00000275172	KIR3DL3	A0A0C4ZNX4
ENSG00000275172	KIR3DL3	A0A0G2JMQ2
ENSG00000275172	KIR3DL3	A0A191URG8
ENSG00000275172	KIR3DL3	A0A0G2JM09
ENSG00000261958	OR9G1	Q8NH87
ENSG00000277175	KIR3DL1	A0A1W2PRK8
ENSG00000277175	KIR3DL1	A0A0G2JM22
ENSG00000277175	KIR3DL1	C4N360
ENSG00000277175	KIR3DL1	A0A1W2PPW5
ENSG00000277175	KIR3DL1	P43629
ENSG00000277175	KIR3DL1	A0A0G2JNM4
ENSG00000277175	KIR3DL1	A0A1W2PP93
ENSG00000277175	KIR3DL1	A0A0C4ZLQ8
ENSG00000277175	KIR3DL1	A0A1W2PS07
ENSG00000277175	KIR3DL1	A0A1W2PQC9
ENSG00000277175	KIR3DL1	A0A0G2JPH7
ENSG00000277175	KIR3DL1	A0A0G2JN48
ENSG00000277175	KIR3DL1	A0A0G2JMK7
ENSG00000277175	KIR3DL1	A0A1W2PQG9
ENSG00000277175	KIR3DL1	A0A0G2JNF3
ENSG00000277175	KIR3DL1	A0A0G2JPV6
ENSG00000277175	KIR3DL1	A0A0G2JP89
ENSG00000277175	KIR3DL1	A0A1W2PPM9
ENSG00000277175	KIR3DL1	W5QJC1
ENSG00000277175	KIR3DL1	Q6H2G1
ENSG00000277175	KIR3DL1	A0A0G2JNU1
ENSG00000277175	KIR3DL1	A0A0G2JPC2
ENSG00000277175	KIR3DL1	Q5UCE1
ENSG00000277175	KIR3DL1	A0A0G2JN47
ENSG00000277175	KIR3DL1	A0A0G2JLX2
ENSG00000277175	KIR3DL1	E0X074
ENSG00000277175	KIR3DL1	Q15702
ENSG00000277175	KIR3DL1	Q5UCD9
ENSG00000277175	KIR3DL1	A0A1W2PNX4
ENSG00000277175	KIR3DL1	A0A0G2JM66
ENSG00000277175	KIR3DL1	Q5UCD8
ENSG00000277175	KIR3DL1	Q8N152
ENSG00000277175	KIR3DL1	Q8NHK7
ENSG00000277175	KIR3DL1	Q6H2G3
ENSG00000277175	KIR3DL1	A0A0C4ZN31
ENSG00000277175	KIR3DL1	Q5UCE2
ENSG00000277552	KIR3DL3	A0A0B4J1R5
ENSG00000277552	KIR3DL3	Q8N743
ENSG00000277552	KIR3DL3	A0A0G2JNR7
ENSG00000277552	KIR3DL3	A0A7D4XVW4
ENSG00000277552	KIR3DL3	A0A0G2JM20
ENSG00000277552	KIR3DL3	A0A0G2JPI1
ENSG00000277552	KIR3DL3	A0A0G2JQ37
ENSG00000277552	KIR3DL3	A0A0G2JLS9
ENSG00000277552	KIR3DL3	A0A0G2JNJ1
ENSG00000277552	KIR3DL3	A0A0C4ZQX3
ENSG00000277552	KIR3DL3	A0A0G2JNI5
ENSG00000277552	KIR3DL3	A0A0G2JLZ2
ENSG00000277552	KIR3DL3	A0A0G2JN57
ENSG00000277552	KIR3DL3	A0A0G2JPB3
ENSG00000277552	KIR3DL3	A0A191URH1
ENSG00000277552	KIR3DL3	A0A0C4ZR07
ENSG00000277552	KIR3DL3	A0A0C4ZN08
ENSG00000277552	KIR3DL3	A0A0C4ZNX4
ENSG00000277552	KIR3DL3	A0A0G2JMQ2
ENSG00000277552	KIR3DL3	A0A191URG8
ENSG00000277552	KIR3DL3	A0A0G2JM09
ENSG00000277657	KIR2DS3	Q14952
ENSG00000277657	KIR2DS3	K7QT50
ENSG00000262191	OR9G9	A0A126GVB8
ENSG00000261992	GATAD2B	Q8WXI9
ENSG00000261992	GATAD2B	A0A0U1RR34
ENSG00000261992	GATAD2B	A0A1B0GVS4
ENSG00000261992	GATAD2B	A0A0U1RRM1
ENSG00000261992	GATAD2B	A0A0U1RRK3
ENSG00000275035	CCDC92	F5H2Z7
ENSG00000275035	CCDC92	Q53HC0
ENSG00000275035	CCDC92	F5H7P8
ENSG00000275035	CCDC92	F5H285
ENSG00000275513	KIR3DL3	A0A0B4J1R5
ENSG00000275513	KIR3DL3	Q8N743
ENSG00000275513	KIR3DL3	A0A0G2JNR7
ENSG00000275513	KIR3DL3	A0A7D4XVW4
ENSG00000275513	KIR3DL3	A0A0G2JM20
ENSG00000275513	KIR3DL3	A0A0G2JPI1
ENSG00000275513	KIR3DL3	A0A0G2JQ37
ENSG00000275513	KIR3DL3	A0A0G2JLS9
ENSG00000275513	KIR3DL3	A0A0G2JNJ1
ENSG00000275513	KIR3DL3	A0A0C4ZQX3
ENSG00000275513	KIR3DL3	A0A0G2JNI5
ENSG00000275513	KIR3DL3	A0A0G2JLZ2
ENSG00000275513	KIR3DL3	A0A0G2JN57
ENSG00000275513	KIR3DL3	A0A0G2JPB3
ENSG00000275513	KIR3DL3	A0A191URH1
ENSG00000275513	KIR3DL3	A0A0C4ZR07
ENSG00000275513	KIR3DL3	A0A0C4ZN08
ENSG00000275513	KIR3DL3	A0A0C4ZNX4
ENSG00000275513	KIR3DL3	A0A0G2JMQ2
ENSG00000275513	KIR3DL3	A0A191URG8
ENSG00000275513	KIR3DL3	A0A0G2JM09
ENSG00000273498	KIR2DL4	A0A0C4ZNX8
ENSG00000273498	KIR2DL4	A0A0G2JNZ6
ENSG00000273498	KIR2DL4	A0A0G2JMV5
ENSG00000273498	KIR2DL4	A0A0G2JPS9
ENSG00000273498	KIR2DL4	A0A0G2JLM4
ENSG00000273498	KIR2DL4	A0A0G2JPN7
ENSG00000273498	KIR2DL4	A0A0G2JLM0
ENSG00000273498	KIR2DL4	A0A0G2JMF5
ENSG00000273498	KIR2DL4	A0A0G2JP28
ENSG00000273498	KIR2DL4	A0A0G2JMD1
ENSG00000273498	KIR2DL4	A0A0G2JNG7
ENSG00000273498	KIR2DL4	A0A0G2JNK6
ENSG00000273498	KIR2DL4	A0A376A929
ENSG00000273498	KIR2DL4	A0A0G2JPG6
ENSG00000273498	KIR2DL4	A0A0G2JPE3
ENSG00000273498	KIR2DL4	A0A0G2JNE8
ENSG00000273498	KIR2DL4	K7RE46
ENSG00000273498	KIR2DL4	Q8N736
ENSG00000273498	KIR2DL4	A0A376A8K3
ENSG00000273498	KIR2DL4	A0A0G2JNI1
ENSG00000273498	KIR2DL4	Q86U48
ENSG00000273498	KIR2DL4	A0A0B4J1S6
ENSG00000273498	KIR2DL4	A0A0G2JQ39
ENSG00000273498	KIR2DL4	E7EST5
ENSG00000273498	KIR2DL4	A0A0G2JQ13
ENSG00000273498	KIR2DL4	A0A0G2JN69
ENSG00000273498	KIR2DL4	K7QUT1
ENSG00000273498	KIR2DL4	A0A0G2JMQ9
ENSG00000273498	KIR2DL4	A0A0G2JLN0
ENSG00000278780	ZNF430	A0A0G2JRS6
ENSG00000278780	ZNF430	Q9H8G1
ENSG00000278780	ZNF430	M0R0L5
ENSG00000278780	ZNF430	M0R392
ENSG00000278780	ZNF430	M0QXG3
ENSG00000278780	ZNF430	A0A0G2JNR8
ENSG00000278091	ZNF85	Q96HE0
ENSG00000278091	ZNF85	M0QXL2
ENSG00000278091	ZNF85	Q03923
ENSG00000278091	ZNF85	M0R0V3
ENSG00000278091	ZNF85	M0QZ75
ENSG00000278091	ZNF85	Q49A12
ENSG00000278091	ZNF85	M0QZN6
ENSG00000278091	ZNF85	M0R0J7
ENSG00000274108	KIR2DL3	A0A0G2JPP8
ENSG00000274108	KIR2DL3	P43628
ENSG00000274108	KIR2DL3	E3NZD8
ENSG00000274108	KIR2DL3	A0A191URJ0
ENSG00000274108	KIR2DL3	A0A0G2JNW9
ENSG00000274108	KIR2DL3	A0A0C4ZLV8
ENSG00000263163	SLC27A3	X6R3N0
ENSG00000263163	SLC27A3	Q5K4L6
ENSG00000263163	SLC27A3	H0YDM5
ENSG00000263163	SLC27A3	H0YDP0
ENSG00000277356	KIR2DL1	A0A0G2JQ35
ENSG00000277356	KIR2DL1	A0A0G2JPY8
ENSG00000277356	KIR2DL1	E7BWR8
ENSG00000277356	KIR2DL1	A0A0G2JQ06
ENSG00000277356	KIR2DL1	A0A0C4ZNX3
ENSG00000277356	KIR2DL1	A0A1W2PRZ1
ENSG00000277356	KIR2DL1	A0A0G2JQ05
ENSG00000277356	KIR2DL1	Q6H2H3
ENSG00000277356	KIR2DL1	A0A0G2JND8
ENSG00000277356	KIR2DL1	Q6H2H2
ENSG00000274786	KIR3DL3	A0A0B4J1R5
ENSG00000274786	KIR3DL3	Q8N743
ENSG00000274786	KIR3DL3	A0A0G2JNR7
ENSG00000274786	KIR3DL3	A0A7D4XVW4
ENSG00000274786	KIR3DL3	A0A0G2JM20
ENSG00000274786	KIR3DL3	A0A0G2JPI1
ENSG00000274786	KIR3DL3	A0A0G2JQ37
ENSG00000274786	KIR3DL3	A0A0G2JLS9
ENSG00000274786	KIR3DL3	A0A0G2JNJ1
ENSG00000274786	KIR3DL3	A0A0C4ZQX3
ENSG00000274786	KIR3DL3	A0A0G2JNI5
ENSG00000274786	KIR3DL3	A0A0G2JLZ2
ENSG00000274786	KIR3DL3	A0A0G2JN57
ENSG00000274786	KIR3DL3	A0A0G2JPB3
ENSG00000274786	KIR3DL3	A0A191URH1
ENSG00000274786	KIR3DL3	A0A0C4ZR07
ENSG00000274786	KIR3DL3	A0A0C4ZN08
ENSG00000274786	KIR3DL3	A0A0C4ZNX4
ENSG00000274786	KIR3DL3	A0A0G2JMQ2
ENSG00000274786	KIR3DL3	A0A191URG8
ENSG00000274786	KIR3DL3	A0A0G2JM09
ENSG00000274438	KIR2DS2	P43631
ENSG00000274438	KIR2DS2	K7R1S5
ENSG00000278025	NCR1	A0A0G2JM44
ENSG00000278025	NCR1	A0A0G2JN91
ENSG00000278025	NCR1	M0QYD1
ENSG00000278025	NCR1	O76036
ENSG00000278025	NCR1	A0A0A0MR94
ENSG00000278025	NCR1	A0A0A0MTU0
ENSG00000278025	NCR1	A0A0G2JMJ3
ENSG00000278025	NCR1	A0A0G2JN63
ENSG00000278025	NCR1	A0A0G2JM39
ENSG00000278025	NCR1	A0A0A0MQZ0
ENSG00000278025	NCR1	A0A0G2JNH1
ENSG00000277193	KIR2DS3	K7RE56
ENSG00000276392	KIR2DL5A	B0L652
ENSG00000273502	KIR3DL3	A0A0B4J1R5
ENSG00000273502	KIR3DL3	Q8N743
ENSG00000273502	KIR3DL3	A0A0G2JNR7
ENSG00000273502	KIR3DL3	A0A7D4XVW4
ENSG00000273502	KIR3DL3	A0A0G2JM20
ENSG00000273502	KIR3DL3	A0A0G2JPI1
ENSG00000273502	KIR3DL3	A0A0G2JQ37
ENSG00000273502	KIR3DL3	A0A0G2JLS9
ENSG00000273502	KIR3DL3	A0A0G2JNJ1
ENSG00000273502	KIR3DL3	A0A0C4ZQX3
ENSG00000273502	KIR3DL3	A0A0G2JNI5
ENSG00000273502	KIR3DL3	A0A0G2JLZ2
ENSG00000273502	KIR3DL3	A0A0G2JN57
ENSG00000273502	KIR3DL3	A0A0G2JPB3
ENSG00000273502	KIR3DL3	A0A191URH1
ENSG00000273502	KIR3DL3	A0A0C4ZR07
ENSG00000273502	KIR3DL3	A0A0C4ZN08
ENSG00000273502	KIR3DL3	A0A0C4ZNX4
ENSG00000273502	KIR3DL3	A0A0G2JMQ2
ENSG00000273502	KIR3DL3	A0A191URG8
ENSG00000273502	KIR3DL3	A0A0G2JM09
ENSG00000273578	KIR2DL2	Q8N742
ENSG00000276498	KIR3DS1	O43469
ENSG00000276498	KIR3DS1	A0A0G2JMV4
ENSG00000274465	KIR3DS1	O43469
ENSG00000274465	KIR3DS1	A0A0G2JMV4
ENSG00000278271	KIR2DL4	A0A0C4ZNX8
ENSG00000278271	KIR2DL4	A0A0G2JNZ6
ENSG00000278271	KIR2DL4	A0A0G2JMV5
ENSG00000278271	KIR2DL4	A0A0G2JPS9
ENSG00000278271	KIR2DL4	A0A0G2JLM4
ENSG00000278271	KIR2DL4	A0A0G2JPN7
ENSG00000278271	KIR2DL4	A0A0G2JLM0
ENSG00000278271	KIR2DL4	A0A0G2JMF5
ENSG00000278271	KIR2DL4	A0A0G2JP28
ENSG00000278271	KIR2DL4	A0A0G2JMD1
ENSG00000278271	KIR2DL4	A0A0G2JNG7
ENSG00000278271	KIR2DL4	A0A0G2JNK6
ENSG00000278271	KIR2DL4	A0A376A929
ENSG00000278271	KIR2DL4	A0A0G2JPG6
ENSG00000278271	KIR2DL4	A0A0G2JPE3
ENSG00000278271	KIR2DL4	A0A0G2JNE8
ENSG00000278271	KIR2DL4	K7RE46
ENSG00000278271	KIR2DL4	Q8N736
ENSG00000278271	KIR2DL4	A0A376A8K3
ENSG00000278271	KIR2DL4	A0A0G2JNI1
ENSG00000278271	KIR2DL4	Q86U48
ENSG00000278271	KIR2DL4	A0A0B4J1S6
ENSG00000278271	KIR2DL4	A0A0G2JQ39
ENSG00000278271	KIR2DL4	E7EST5
ENSG00000278271	KIR2DL4	A0A0G2JQ13
ENSG00000278271	KIR2DL4	A0A0G2JN69
ENSG00000278271	KIR2DL4	K7QUT1
ENSG00000278271	KIR2DL4	A0A0G2JMQ9
ENSG00000278271	KIR2DL4	A0A0G2JLN0
ENSG00000277596	KIR3DL3	
ENSG00000276218	KIR2DL3	A0A0G2JPP8
ENSG00000276218	KIR2DL3	P43628
ENSG00000276218	KIR2DL3	E3NZD8
ENSG00000276218	KIR2DL3	A0A191URJ0
ENSG00000276218	KIR2DL3	A0A0G2JNW9
ENSG00000276218	KIR2DL3	A0A0C4ZLV8
ENSG00000274563	KIR2DS5	A0A0G2JNG1
ENSG00000277362	KIR2DL4	A0A0C4ZNX8
ENSG00000277362	KIR2DL4	A0A0G2JNZ6
ENSG00000277362	KIR2DL4	A0A0G2JMV5
ENSG00000277362	KIR2DL4	A0A0G2JPS9
ENSG00000277362	KIR2DL4	A0A0G2JLM4
ENSG00000277362	KIR2DL4	A0A0G2JPN7
ENSG00000277362	KIR2DL4	A0A0G2JLM0
ENSG00000277362	KIR2DL4	A0A0G2JMF5
ENSG00000277362	KIR2DL4	A0A0G2JP28
ENSG00000277362	KIR2DL4	A0A0G2JMD1
ENSG00000277362	KIR2DL4	A0A0G2JNG7
ENSG00000277362	KIR2DL4	A0A0G2JNK6
ENSG00000277362	KIR2DL4	A0A376A929
ENSG00000277362	KIR2DL4	A0A0G2JPG6
ENSG00000277362	KIR2DL4	A0A0G2JPE3
ENSG00000277362	KIR2DL4	A0A0G2JNE8
ENSG00000277362	KIR2DL4	K7RE46
ENSG00000277362	KIR2DL4	Q8N736
ENSG00000277362	KIR2DL4	A0A376A8K3
ENSG00000277362	KIR2DL4	A0A0G2JNI1
ENSG00000277362	KIR2DL4	Q86U48
ENSG00000277362	KIR2DL4	A0A0B4J1S6
ENSG00000277362	KIR2DL4	A0A0G2JQ39
ENSG00000277362	KIR2DL4	E7EST5
ENSG00000277362	KIR2DL4	A0A0G2JQ13
ENSG00000277362	KIR2DL4	A0A0G2JN69
ENSG00000277362	KIR2DL4	K7QUT1
ENSG00000277362	KIR2DL4	A0A0G2JMQ9
ENSG00000277362	KIR2DL4	A0A0G2JLN0
ENSG00000275050	ZNF66	A0A0G2JMG9
ENSG00000275050	ZNF66	Q6ZN08
ENSG00000275050	ZNF66	M0QY27
ENSG00000275050	ZNF66	A0A0G2JQ71
ENSG00000275050	ZNF66	I3L137
ENSG00000274947	KIR2DS4	P43632
ENSG00000274947	KIR2DS4	A0A1W2PQ83
ENSG00000274947	KIR2DS4	A0A0C4ZN30
ENSG00000274947	KIR2DS4	A0A0G2JNN1
ENSG00000274947	KIR2DS4	A0A0C4ZN05
ENSG00000274947	KIR2DS4	A0A0G2JMV9
ENSG00000276731	KIR2DL2	P43627
ENSG00000276731	KIR2DL2	A0A0C4ZN23
ENSG00000277750	KIR2DL4	A0A0C4ZNX8
ENSG00000277750	KIR2DL4	A0A0G2JNZ6
ENSG00000277750	KIR2DL4	A0A0G2JMV5
ENSG00000277750	KIR2DL4	A0A0G2JPS9
ENSG00000277750	KIR2DL4	A0A0G2JLM4
ENSG00000277750	KIR2DL4	A0A0G2JPN7
ENSG00000277750	KIR2DL4	A0A0G2JLM0
ENSG00000277750	KIR2DL4	A0A0G2JMF5
ENSG00000277750	KIR2DL4	A0A0G2JP28
ENSG00000277750	KIR2DL4	A0A0G2JMD1
ENSG00000277750	KIR2DL4	A0A0G2JNG7
ENSG00000277750	KIR2DL4	A0A0G2JNK6
ENSG00000277750	KIR2DL4	A0A376A929
ENSG00000277750	KIR2DL4	A0A0G2JPG6
ENSG00000277750	KIR2DL4	A0A0G2JPE3
ENSG00000277750	KIR2DL4	A0A0G2JNE8
ENSG00000277750	KIR2DL4	K7RE46
ENSG00000277750	KIR2DL4	Q8N736
ENSG00000277750	KIR2DL4	A0A376A8K3
ENSG00000277750	KIR2DL4	A0A0G2JNI1
ENSG00000277750	KIR2DL4	Q86U48
ENSG00000277750	KIR2DL4	A0A0B4J1S6
ENSG00000277750	KIR2DL4	A0A0G2JQ39
ENSG00000277750	KIR2DL4	E7EST5
ENSG00000277750	KIR2DL4	A0A0G2JQ13
ENSG00000277750	KIR2DL4	A0A0G2JN69
ENSG00000277750	KIR2DL4	K7QUT1
ENSG00000277750	KIR2DL4	A0A0G2JMQ9
ENSG00000277750	KIR2DL4	A0A0G2JLN0
ENSG00000276177	KIR2DL5A	B0L652
ENSG00000275051	PIWIL1	A0A024RBS5
ENSG00000275051	PIWIL1	Q96J94
ENSG00000275051	PIWIL1	F5GYG0
ENSG00000275051	PIWIL1	F5H889
ENSG00000275051	PIWIL1	F5GZL9
ENSG00000275051	PIWIL1	F5H2F7
ENSG00000275051	PIWIL1	F5H3U6
ENSG00000275262	KIR3DL2	A0A191URK3
ENSG00000275262	KIR3DL2	A0A0U5FLC8
ENSG00000275262	KIR3DL2	P43630
ENSG00000275262	KIR3DL2	A0A1W2PPV3
ENSG00000275262	KIR3DL2	A0A0G2JN45
ENSG00000275262	KIR3DL2	A0A0G2JMI1
ENSG00000275262	KIR3DL2	A0A0G2JM59
ENSG00000275262	KIR3DL2	A0A1W2PQJ3
ENSG00000275262	KIR3DL2	A0A0U5GHD6
